dataset,method,experiment_type,S_AVG_ALL,T_AVG,COMBINED_AVG,Snapshot_1_in_degree,Snapshot_1_out_degree,Snapshot_1_wcc,Snapshot_1_scc,Snapshot_1_hop_plot,Snapshot_1_hop_plot_wcc,Snapshot_1_singular_vec,Snapshot_1_singular_val,Snapshot_1_clustering,Snapshot_1_AVG,Snapshot_2_in_degree,Snapshot_2_out_degree,Snapshot_2_wcc,Snapshot_2_scc,Snapshot_2_hop_plot,Snapshot_2_hop_plot_wcc,Snapshot_2_singular_vec,Snapshot_2_singular_val,Snapshot_2_clustering,Snapshot_2_AVG,Snapshot_3_in_degree,Snapshot_3_out_degree,Snapshot_3_wcc,Snapshot_3_scc,Snapshot_3_hop_plot,Snapshot_3_hop_plot_wcc,Snapshot_3_singular_vec,Snapshot_3_singular_val,Snapshot_3_clustering,Snapshot_3_AVG,Snapshot_4_in_degree,Snapshot_4_out_degree,Snapshot_4_wcc,Snapshot_4_scc,Snapshot_4_hop_plot,Snapshot_4_hop_plot_wcc,Snapshot_4_singular_vec,Snapshot_4_singular_val,Snapshot_4_clustering,Snapshot_4_AVG,T_T1_dpl,T_T2_diameter,T_T3_cc_size,T_T4_singular,T_T5_clustering,T_T_AVG,alpha
cit-HepTh,HYB-RN-FF(alpha=0.7),back_in_time,0.24162490313316706,0.22666666666666666,0.2341457848999169,0.5169721521149072,0.5186691701477887,0.011155416671230997,0.009773910420047126,0.44285714285714284,0.42619047619047623,0.503994986054911,0.45555555555555555,0.9486278022863388,0.4259774013664887,0.2832570483210632,0.3424786939573125,0.017407667801854265,0.009773910420047126,0.3089133089133089,0.21587301587301586,0.3827829775947457,0.18888888888888888,0.2847387725436506,0.22601269825709855,0.19338551892193656,0.21925263254195515,0.03694368733787381,0.009773910420047126,0.20470085470085472,0.1987179487179487,0.23998194700363437,0.2888888888888889,0.30908935201618126,0.1889705267277023,0.042030281101794076,0.03655481383435911,0.06848125546080779,0.0026247983960987127,0.07142857142857142,0.15770895770895768,0.08762277576581108,0.45555555555555555,0.20784386638045174,0.12553898618137857,0.20000000000000004,0.20000000000000004,0.3333333333333333,0.20000000000000004,0.20000000000000004,0.22666666666666666,0.7
cit-HepTh,HYB-RPN-RW(alpha=0.3),back_in_time,0.30181846350413477,0.21333333333333335,0.257575898418734,0.6252076520192419,0.6527579275882017,0.06320376103657838,0.01126264892244431,0.41904761904761906,0.43313492063492065,0.7407050161284058,0.4666666666666666,0.9573404049210502,0.4854807352183476,0.391492548225398,0.4784722133024874,0.06995139936316407,0.01126264892244431,0.2793650793650793,0.20892857142857144,0.6172984116599535,0.3333333333333333,0.2778178302371851,0.2964357817597351,0.30684362267322596,0.3704257170034471,0.07646340587517059,0.01126264892244431,0.22103174603174602,0.2261904761904762,0.4741109504118341,0.35555555555555557,0.25874479318027704,0.2556254350937974,0.15426823731561037,0.16978534461561867,0.08697592858281523,0.00214233338408676,0.07142857142857142,0.08888888888888889,0.34065797766908346,0.41111111111111115,0.2023287245061439,0.16973190194465884,0.20000000000000004,0.20000000000000004,0.26666666666666666,0.20000000000000004,0.20000000000000004,0.21333333333333335,0.3
cit-HepTh,HYB-RPN-RW(alpha=0.5),back_in_time,0.2727003831483676,0.26666666666666666,0.2696835249075171,0.5914086718684944,0.5665840355850814,0.023005201090500544,0.009507393097113648,0.4871794871794872,0.4162781662781663,0.644573388341295,0.4222222222222222,0.9442240151874702,0.45610917564998116,0.3576935680746505,0.39229832129936715,0.029785214449461268,0.009507393097113648,0.3146853146853147,0.232983682983683,0.5228072097508997,0.30000000000000004,0.28791792924683296,0.2719642926208137,0.26893455834835595,0.268665011964114,0.047387982052228876,0.009507393097113648,0.22086247086247088,0.19026806526806528,0.38068375305562113,0.26666666666666666,0.30005378895744345,0.21700329891911999,0.11094773439146603,0.10337139422604397,0.0784676747172874,0.002197238710267908,0.11238761238761237,0.12925407925407925,0.24382904254822543,0.3333333333333333,0.19773477906368273,0.1457247654035554,0.20000000000000004,0.26666666666666666,0.4000000000000001,0.20000000000000004,0.26666666666666666,0.26666666666666666,0.5
cit-HepTh,HYB-RPN-RW(alpha=0.7),back_in_time,0.26390529820919245,0.22666666666666666,0.24528598243792957,0.565258556609633,0.5635366851113722,0.022693995190967067,0.009679915967280702,0.5023310023310024,0.4162781662781663,0.6204630496249441,0.45555555555555555,0.9503663003663002,0.45624035855946904,0.331543452815789,0.38925097082565796,0.011339270753732358,0.009679915967280702,0.32634032634032634,0.23926073926073924,0.4989913351099317,0.3222222222222222,0.26587301587301587,0.26605569435207727,0.24569966494064954,0.27393839583165747,0.022376267839415417,0.009679915967280702,0.2511655011655012,0.19659507159507159,0.3552125858030517,0.24444444444444446,0.2604639804639805,0.20661953645011696,0.09174357284550734,0.07164154321623036,0.048622507447743525,0.0016438778312332716,0.10894660894660894,0.12152292152292153,0.1950694483057631,0.3444444444444444,0.1567155067155067,0.1267056034751066,0.20000000000000004,0.26666666666666666,0.26666666666666666,0.20000000000000004,0.20000000000000004,0.22666666666666666,0.7
cit-HepTh,HYB-RPN-FF(alpha=0.3),back_in_time,0.31377649165328586,0.22666666666666666,0.2702215791599763,0.5804294963898805,0.6247223650147501,0.059170347454917116,0.017278962120502374,0.43003663003663,0.4309416074121956,0.6741319974214334,0.5222222222222223,0.9590812913794281,0.4775572132724399,0.34671439259603637,0.4513890316814167,0.03907053307488164,0.017278962120502374,0.2909394527041586,0.21978021978021978,0.5523658188310381,0.36666666666666664,0.475377107364685,0.3066202427577339,0.2614761600306034,0.3390595653441129,0.02188134673146644,0.017278962120502374,0.243939883645766,0.19139194139194138,0.4094824079136399,0.5666666666666665,0.46099629149318594,0.27913035837087613,0.11095465796977387,0.13734661147133187,0.022558491613368658,0.006902827230748806,0.08083028083028082,0.10816544566544567,0.18590599309951392,0.6555555555555556,0.41796350647282327,0.19179815221209362,0.20000000000000004,0.26666666666666666,0.26666666666666666,0.20000000000000004,0.20000000000000004,0.22666666666666666,0.3
cit-HepTh,HYB-RPN-FF(alpha=0.5),back_in_time,0.28910408596696,0.24,0.26455204298348,0.5788963959958582,0.5997344606166934,0.045518029362912195,0.010677609195363284,0.41250000000000003,0.4343604108309991,0.6218657123253221,0.5,0.9553710430721329,0.46210262904436455,0.34518129220201416,0.4264011272833601,0.030181472204079744,0.010677609195363284,0.26111111111111107,0.1969187675070028,0.5000995337349268,0.3555555555555556,0.4186526153313906,0.2827532315694227,0.25456268228975953,0.3124774411782485,0.03165048314728395,0.010677609195363284,0.2113095238095238,0.22320261437908495,0.35723574062384383,0.4222222222222222,0.37750562186472925,0.24453821541222884,0.10349590040361141,0.1099501565650372,0.04216300585492861,0.001653034856725577,0.09484126984126984,0.08373015873015872,0.15799977101361642,0.5555555555555555,0.35381155775551215,0.16702226784182395,0.20000000000000004,0.3333333333333333,0.26666666666666666,0.20000000000000004,0.20000000000000004,0.24,0.5
cit-HepTh,HYB-RPN-FF(alpha=0.7),back_in_time,0.28827515338785786,0.24,0.2641375766939289,0.5598701142268453,0.547228986667636,0.036867944554197514,0.006095554528371479,0.4093137254901961,0.431781045751634,0.5920706447384068,0.5222222222222221,0.9553195804066884,0.4511966465095775,0.3261550104330013,0.3729432723819217,0.020532714252244528,0.006095554528371479,0.27777777777777773,0.20216817496229264,0.4703044661480115,0.41111111111111115,0.4187018814196515,0.2784211070015981,0.23562705965617758,0.2620128019295191,0.015040637378845867,0.006095554528371479,0.22181372549019607,0.24074074074074073,0.32712102327511844,0.5777777777777778,0.41454786792765885,0.2556419098560451,0.07720652961573854,0.06029984805673801,0.034690935372289365,0.004280580361382088,0.11825396825396826,0.10959653092006033,0.10657100644689253,0.6444444444444445,0.35522470818638063,0.1678409501842105,0.20000000000000004,0.26666666666666666,0.3333333333333333,0.20000000000000004,0.20000000000000004,0.24,0.7
cit-HepTh,HYB-RDN-RW(alpha=0.3),back_in_time,0.3340624291150309,0.20000000000000004,0.2670312145575155,0.6620606204145099,0.7352471266221549,0.0416393507757713,0.01581729508756425,0.43452380952380953,0.42971611721611724,0.8580405738035379,0.4666666666666666,0.9672438672438672,0.5123283808171111,0.42834551662066583,0.5619137932888215,0.04606439775400977,0.01581729508756425,0.28113553113553114,0.21634615384615385,0.7362743952131426,0.2777777777777778,0.30204795204795204,0.31841364586351323,0.35569206117031077,0.4492857178205733,0.05815812413345043,0.01581729508756425,0.21085164835164835,0.22435897435897437,0.593078960357151,0.45555555555555555,0.2681385281385281,0.2923263183304174,0.20672845631762446,0.24789965747856915,0.08167196994694782,0.005441160197810684,0.09642857142857142,0.08273809523809524,0.4294371641468522,0.5444444444444444,0.22384282384282383,0.21318137144908214,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.3
cit-HepTh,HYB-RDN-RW(alpha=0.5),back_in_time,0.3185124072608625,0.20000000000000004,0.2592562036304313,0.6401001134233536,0.6922276323811408,0.02528392459899309,0.0121845630590106,0.3815359477124183,0.43300653594771243,0.7847874789367341,0.4666666666666666,0.9600859313915269,0.488430977124173,0.4065148520564501,0.5188942990478075,0.02674094888706761,0.0121845630590106,0.27718360071301246,0.1866013071895425,0.6630213003463389,0.28888888888888886,0.36182861720881804,0.3046509308218819,0.3380064251609635,0.41101947482813767,0.03853513305568101,0.0121845630590106,0.2644335511982571,0.28240740740740744,0.5208314289012683,0.3444444444444444,0.30213477260823024,0.2793330222959334,0.18951464311781718,0.20930652095535654,0.06895205622235358,0.0018777915747795438,0.1418650793650794,0.11851851851851851,0.3717586865546063,0.41111111111111115,0.3018078817935346,0.20163469880146187,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.5
cit-HepTh,HYB-RDN-RW(alpha=0.7),back_in_time,0.3212271886534214,0.20000000000000004,0.2606135943267107,0.657300655751721,0.7062122584999228,0.031187756602364853,0.015887194427531896,0.43333333333333335,0.42525252525252527,0.8083820836589161,0.4666666666666666,0.9675084175084175,0.5013034324112665,0.4287565328796838,0.5328789251665894,0.031367814064180925,0.015887194427531896,0.29523809523809524,0.21666666666666667,0.6866159050685209,0.24444444444444446,0.35799015799015804,0.3122050817717634,0.3581942986950922,0.433371535746514,0.03923861730250074,0.015887194427531896,0.21666666666666667,0.17886002886002886,0.5431316198370237,0.3333333333333333,0.3321717171717172,0.27231722356004545,0.2123382857066266,0.23452671605936168,0.060866198771262016,0.005511059537778328,0.09365079365079365,0.09761904761904762,0.3390351022906743,0.43333333333333335,0.3148666148666149,0.19908301687061025,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.7
cit-HepTh,HYB-RDN-FF(alpha=0.3),back_in_time,0.3364466779274459,0.21333333333333337,0.2748900056303896,0.6195744992912225,0.6717049016813906,0.19386034037023211,0.018180287203406528,0.42892156862745096,0.4398148148148148,0.7448964622763284,0.5,0.9630512016718913,0.5088893417707485,0.3858593954973785,0.49837156834805735,0.17361742539047506,0.018180287203406528,0.27777777777777773,0.19191176470588234,0.623130283685933,0.2777777777777778,0.4424805079977494,0.32101186537604864,0.31098515957774403,0.38622299023430645,0.15408140585445548,0.018180287203406528,0.21805555555555556,0.2645697167755991,0.47964599845443595,0.5,0.4192058516196447,0.30566077391946084,0.16249251106531284,0.18562726929694015,0.12254383773152151,0.007804152313652959,0.10110877684407095,0.08888888888888889,0.26329590663149055,0.5666666666666665,0.393594566353187,0.21022473064352573,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.26666666666666666,0.21333333333333337,0.3
cit-HepTh,HYB-RDN-FF(alpha=0.5),back_in_time,0.3341703392451134,0.20000000000000004,0.26708516962255674,0.6167149598240819,0.6791039665343607,0.07976907693231995,0.017982304062196364,0.4136904761904762,0.43452380952380953,0.7351879347235091,0.5222222222222221,0.9660149885956337,0.4961344154009566,0.3841880437743755,0.5057706332010273,0.07172189344653997,0.017982304062196364,0.28829365079365077,0.20216817496229264,0.6134217561331138,0.38888888888888884,0.49180389502970145,0.3293599155879763,0.31643534310745053,0.3947537462888122,0.05571321077119063,0.017982304062196364,0.21164529914529914,0.2121031746031746,0.4699374709016167,0.5666666666666667,0.42159009449332036,0.29631414555996965,0.17120313851810642,0.1944748595088455,0.04963223497431801,0.007606169172442795,0.10416666666666667,0.08759337068160598,0.2548187554851162,0.6444444444444445,0.4199162844324135,0.21487288043155103,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.5
cit-HepTh,HYB-RDN-FF(alpha=0.7),back_in_time,0.3375947838498598,0.22666666666666668,0.2821307252582632,0.6520967200922311,0.7169271481025747,0.06393026578405307,0.015797809268359216,0.4220238095238095,0.4343604108309991,0.7674198010007052,0.5111111111111111,0.967205710955711,0.5056525318521726,0.4219607143656741,0.5435938147692415,0.048149203789897364,0.015797809268359216,0.26746031746031745,0.20084033613445382,0.6456536224103099,0.3111111111111111,0.444587703962704,0.3221282925857854,0.3552080702805043,0.43969039541947325,0.04163719727789086,0.015797809268359216,0.23055555555555554,0.2625,0.5027430606441025,0.5,0.38782196969696975,0.30399489534920615,0.20678889426180821,0.2408455757323209,0.04036887812339284,0.005663780335974175,0.11011904761904763,0.11765873015873014,0.2868269376203025,0.5777777777777778,0.3813811188811189,0.21860341561227478,0.20000000000000004,0.26666666666666666,0.20000000000000004,0.20000000000000004,0.26666666666666666,0.22666666666666668,0.7
