dataset,ratio,method,method_type,alpha,run,n_samples,in_degree,out_degree,wcc,scc,hop_plot,hop_plot_wcc,singular_vec,singular_val,clustering,AVG,experiment_type,S_AVG_ALL,T_AVG,COMBINED_AVG,Snapshot_1_in_degree,Snapshot_1_out_degree,Snapshot_1_wcc,Snapshot_1_scc,Snapshot_1_hop_plot,Snapshot_1_hop_plot_wcc,Snapshot_1_singular_vec,Snapshot_1_singular_val,Snapshot_1_clustering,Snapshot_1_AVG,Snapshot_2_in_degree,Snapshot_2_out_degree,Snapshot_2_wcc,Snapshot_2_scc,Snapshot_2_hop_plot,Snapshot_2_hop_plot_wcc,Snapshot_2_singular_vec,Snapshot_2_singular_val,Snapshot_2_clustering,Snapshot_2_AVG,Snapshot_3_in_degree,Snapshot_3_out_degree,Snapshot_3_wcc,Snapshot_3_scc,Snapshot_3_hop_plot,Snapshot_3_hop_plot_wcc,Snapshot_3_singular_vec,Snapshot_3_singular_val,Snapshot_3_clustering,Snapshot_3_AVG,Snapshot_4_in_degree,Snapshot_4_out_degree,Snapshot_4_wcc,Snapshot_4_scc,Snapshot_4_hop_plot,Snapshot_4_hop_plot_wcc,Snapshot_4_singular_vec,Snapshot_4_singular_val,Snapshot_4_clustering,Snapshot_4_AVG,T_T1_dpl,T_T2_diameter,T_T3_cc_size,T_T4_singular,T_T5_clustering,T_T_AVG
cit-HepTh,0.1,RW,baseline,,1.0,2777.0,0.035287246278432716,0.08442363874832759,0.993006993006993,0.0013953630588771082,0.16666666666666666,0.14052287581699346,0.1999639899171768,0.5333333333333333,0.4136038073697107,0.285355990466279,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,RW,baseline,,2.0,2777.0,0.09064152219937427,0.18084368348325064,0.993006993006993,0.0005408045916885929,0.13445378151260504,0.09191176470588236,0.12920417716960753,0.36666666666666664,0.41926414863708594,0.2673926157747949,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,RJ,baseline,,0.0,2777.0,0.16047376487007703,0.24839339707176145,0.4004144004144004,0.0012160855730716236,0.10980392156862745,0.13445378151260504,0.15876845516744686,0.36666666666666664,0.3626543209876543,0.21587164375914564,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,RJ,baseline,,1.0,2777.0,0.1817713390477268,0.24422972511516416,0.32634032634032634,0.0009180350516699853,0.1568627450980392,0.13122171945701358,0.16654663305725603,0.4,0.35749934331494615,0.21837665183134913,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,RJ,baseline,,2.0,2777.0,0.16834074216570494,0.2680275661026126,0.273006993006993,0.0018699723881742125,0.17941176470588235,0.18823529411764706,0.14656103709038537,0.5333333333333333,0.3493265993265993,0.2342348113597036,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,FF,baseline,,0.0,2777.0,0.01187175668182594,0.09667077911697264,0.993006993006993,0.0010529444862312776,0.125,0.125,0.3200936262153402,0.4666666666666667,0.392949967511371,0.28136808152060006,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,FF,baseline,,1.0,2777.0,0.09815490209795641,0.025014488075348673,0.993006993006993,0.0011073037308927391,0.22549019607843138,0.21122994652406418,0.23086064097947434,0.5,0.4001610305958132,0.2983361667876638,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,FF,baseline,,2.0,2777.0,0.07162995895329505,0.033630084744452615,0.993006993006993,0.001401482781548502,0.10784313725490197,0.10457516339869281,0.24281598847677344,0.43333333333333335,0.3874978264649626,0.26397044093499483,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-RW(α=0.3),hybrid,0.3,0.0,2777.0,0.16451480815978403,0.31124285050827327,0.9337477337477338,0.002598582194126231,0.11960784313725491,0.12745098039215685,0.15529809613260193,0.13333333333333333,0.2908422120750888,0.2487373821867059,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-RW(α=0.3),hybrid,0.3,1.0,2777.0,0.11914539863181195,0.21691453239435443,0.9638099127150223,0.0003254204011217121,0.1092436974789916,0.1092436974789916,0.1310688946290089,0.43333333333333335,0.2741975308641975,0.261920268658537,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-RW(α=0.3),hybrid,0.3,2.0,2777.0,0.13266505754677527,0.23824857639649977,0.9384615384615385,0.0013962226576663683,0.10980392156862745,0.14705882352941177,0.14799230213293846,0.43333333333333335,0.3664302600472813,0.2794877817415636,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-RW(α=0.5),hybrid,0.5,0.0,2777.0,0.1995597141297476,0.36334372985018515,0.9150559907798215,0.002597352640577144,0.13529411764705881,0.15126050420168066,0.21801260153948077,0.06666666666666667,0.23747005712179842,0.25436230384189074,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-RW(α=0.5),hybrid,0.5,1.0,2777.0,0.16612233546335675,0.2834786826167168,0.9310600903521258,0.0003065470163688966,0.13122171945701358,0.13122171945701358,0.19459466041796047,0.4,0.2693798449612403,0.2785983999713107,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-RW(α=0.5),hybrid,0.5,2.0,2777.0,0.1782522382775309,0.31033528280665035,0.912896495769424,0.0014668722413384572,0.13122171945701358,0.1568627450980392,0.17548882690843476,0.4,0.30638361939174946,0.285878644438909,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-RW(α=0.7),hybrid,0.7,0.0,2777.0,0.29751261715933663,0.4649827797701772,0.8855939824169778,0.004086289250341157,0.1515837104072398,0.14027149321266968,0.3127820206385594,0.43333333333333335,0.17844545225497607,0.31873240871595676,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-RW(α=0.7),hybrid,0.7,1.0,2777.0,0.23409746163230194,0.3682889291372251,0.9003853289567575,0.001271602292097218,0.16806722689075632,0.16806722689075632,0.27338195558543765,0.3,0.20841455490578298,0.2913304762545683,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-RW(α=0.7),hybrid,0.7,2.0,2777.0,0.2586041507094139,0.3970333669138607,0.8902546994290114,0.0033414987142005304,0.1,0.09215686274509804,0.241429156618432,0.3333333333333333,0.26691010259085374,0.28700701900602266,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-FF(α=0.3),hybrid,0.3,0.0,2777.0,0.09445956846138331,0.11017787923610939,0.9426472807767772,0.0010040097829144834,0.08823529411764706,0.08823529411764706,0.18910595335697683,0.5666666666666667,0.41887125220458554,0.27771146652452305,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-FF(α=0.3),hybrid,0.3,1.0,2777.0,0.031626815185011425,0.05020396287651541,0.9618651244948823,0.001384697883294983,0.10588235294117647,0.14705882352941177,0.23567006735307816,0.36666666666666664,0.400352733686067,0.2556345827351227,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-FF(α=0.3),hybrid,0.3,2.0,2777.0,0.039035990791148834,0.061247144543754795,0.9325087723664236,0.0008607687763890759,0.11764705882352941,0.10294117647058823,0.20288319315564474,0.4666666666666667,0.4220430107526882,0.26064819803853706,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-FF(α=0.5),hybrid,0.5,0.0,2777.0,0.09853733874386772,0.17596337595044187,0.9172494172494172,0.003323261073630124,0.09215686274509804,0.09215686274509804,0.22900375930316086,0.5666666666666667,0.4289541113440484,0.28933462842460317,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-FF(α=0.5),hybrid,0.5,1.0,2777.0,0.06721509823172966,0.14551247229716324,0.9253537160513905,0.0015559780790099786,0.13122171945701358,0.09215686274509804,0.2144682882455698,0.4,0.3469481943002192,0.25827025882302157,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-FF(α=0.5),hybrid,0.5,2.0,2777.0,0.1061066612567736,0.1752027235713196,0.8961601461601462,0.0012704958992904025,0.09558823529411764,0.14705882352941177,0.22517138144364007,0.5,0.4077601410934744,0.28381317869424155,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-FF(α=0.7),hybrid,0.7,0.0,2777.0,0.16278195488721803,0.24925522910388376,0.8885523079071466,0.004455016829543301,0.1568627450980392,0.14705882352941177,0.28270131630987266,0.6,0.3817283950617284,0.31926619874742707,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-FF(α=0.7),hybrid,0.7,1.0,2777.0,0.20138504155124648,0.34592184386261404,0.895828309621413,0.0016429353778751876,0.18067226890756302,0.15126050420168066,0.300976388433009,0.43333333333333335,0.39702581369248036,0.3231162709979128,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-FF(α=0.7),hybrid,0.7,2.0,2777.0,0.1904263660768175,0.3217274464860552,0.8672208294849805,0.002597352640577144,0.11764705882352941,0.11764705882352941,0.3005172055910461,0.4666666666666667,0.40304125263474855,0.30972124858088335,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-RW(α=0.3),hybrid,0.3,0.0,2777.0,0.04079917427188329,0.10942077378982484,0.9353146853146853,0.0012422943522341079,0.17647058823529413,0.17647058823529413,0.2162831176887945,0.4,0.40746108427267846,0.2737180340178543,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-RW(α=0.3),hybrid,0.3,1.0,2777.0,0.06925798101811897,0.161457314804048,0.953006993006993,0.0006884502235344758,0.09926470588235294,0.125,0.18897139860394901,0.43333333333333335,0.3389450056116723,0.26332502027600024,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-RW(α=0.3),hybrid,0.3,2.0,2777.0,0.02773607006895079,0.08030924960389962,0.9582847707847708,0.0024507946269598513,0.10784313725490197,0.1092436974789916,0.2345320506776597,0.5,0.41711833785004515,0.2708353453717977,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-RW(α=0.5),hybrid,0.5,0.0,2777.0,0.03680061640587956,0.08368873293224888,0.8815087351672718,0.0009471316528297802,0.15441176470588236,0.12867647058823528,0.22557547552250545,0.5,0.38308641975308644,0.26607726074754884,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-RW(α=0.5),hybrid,0.5,1.0,2777.0,0.10889407061958689,0.20568657330740914,0.9248251748251748,0.00029871552325000383,0.1092436974789916,0.1092436974789916,0.15757952782558415,0.5333333333333333,0.3723674655047204,0.2801635839885602,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-RW(α=0.5),hybrid,0.5,2.0,2777.0,0.07326244505168111,0.13501533970191792,0.9072927072927073,0.002248053956223517,0.14705882352941177,0.15441176470588236,0.18370230589795045,0.5,0.3599740090968161,0.27366282769251005,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-RW(α=0.7),hybrid,0.7,0.0,2777.0,0.15967030656139725,0.26114106971284035,0.9063017906948543,0.0015715368119696427,0.16666666666666666,0.14705882352941177,0.1873357492184365,0.43333333333333335,0.34814814814814815,0.29013638051967305,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-RW(α=0.7),hybrid,0.7,1.0,2777.0,0.15410155625858823,0.263192984682598,0.9128882986449752,0.0032291067547013386,0.12156862745098039,0.11312217194570136,0.19351619527911407,0.43333333333333335,0.3281771968046478,0.28034771901718225,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-RW(α=0.7),hybrid,0.7,2.0,2777.0,0.16666031971356854,0.24103514238123247,0.880506993006993,0.0035378896995900133,0.09926470588235294,0.09558823529411764,0.19254742142384815,0.5333333333333333,0.37876543209876545,0.28791549698153346,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-FF(α=0.3),hybrid,0.3,0.0,2777.0,0.11713008062196739,0.10552515763013415,0.9116116441697837,0.001351142391676996,0.10294117647058823,0.09019607843137255,0.17936301017331446,0.5333333333333333,0.45090845562543674,0.27692889764973416,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-FF(α=0.3),hybrid,0.3,1.0,2777.0,0.08227805933992804,0.06460458735584962,0.953006993006993,0.0007734963579282272,0.09019607843137255,0.09019607843137255,0.18403130742220475,0.4666666666666667,0.4460129528435539,0.26419624665065217,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-FF(α=0.3),hybrid,0.3,2.0,2777.0,0.03997904597559476,0.029740989235826687,0.9436242769576103,0.0012236698436041138,0.12156862745098039,0.125,0.23727668207529762,0.5,0.3925925925925926,0.2656673204590563,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-FF(α=0.5),hybrid,0.5,0.0,2777.0,0.023749615782365896,0.04934663138083553,0.8856244426714225,0.0010957273539408119,0.12867647058823528,0.12867647058823528,0.23767500478085324,0.5333333333333333,0.3976503385105536,0.2650920038877528,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-FF(α=0.5),hybrid,0.5,1.0,2777.0,0.11351313751886516,0.14436309541986558,0.9260924948657291,0.002240529456452256,0.1437908496732026,0.09019607843137255,0.19621348700763247,0.5333333333333333,0.4240081505453674,0.2859723506946467,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-FF(α=0.5),hybrid,0.5,2.0,2777.0,0.05312875789025717,0.06424385368908059,0.8875648161362447,0.0012772917603438572,0.19934640522875818,0.17647058823529413,0.19712011252817319,0.5666666666666667,0.3985307621671258,0.28270547270021607,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-FF(α=0.7),hybrid,0.7,0.0,2777.0,0.11908592600111656,0.19364914275090161,0.8853146853146853,0.0017991120032047059,0.17647058823529413,0.20261437908496732,0.2401187866583226,0.4666666666666667,0.38278102664067576,0.29650003481731496,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-FF(α=0.7),hybrid,0.7,1.0,2777.0,0.09100064977257954,0.14019817752716657,0.8689964389172833,0.002277847072821859,0.11764705882352941,0.1568627450980392,0.20868026024293662,0.6,0.3735402068735402,0.2843559315919886,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-FF(α=0.7),hybrid,0.7,2.0,2777.0,0.17001244879421284,0.2230995947960981,0.8602386314250721,0.0030568473629758453,0.09558823529411764,0.11764705882352941,0.24236639496469087,0.4,0.38298443370907137,0.27722151612997425,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.3),hybrid,0.3,0.0,2777.0,0.0461642775716522,0.11725773085807734,0.9020979020979021,0.0013002470878114014,0.1,0.1092436974789916,0.24718995420797218,0.5333333333333333,0.3562469135802469,0.26809267291288746,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.3),hybrid,0.3,1.0,2777.0,0.02730009616552831,0.09566775805487704,0.920717836380487,0.0009206754297551578,0.20588235294117646,0.11764705882352941,0.3031814750655858,0.4666666666666667,0.3191358024691358,0.2730133024440824,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.3),hybrid,0.3,2.0,2777.0,0.022770398325001606,0.09807266692138983,0.8913120777527557,0.0006356718186654176,0.10980392156862745,0.10196078431372549,0.26653444335106746,0.5,0.3290303685680815,0.2577911480688127,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.5),hybrid,0.5,0.0,2777.0,0.04462400257918914,0.13125046130071083,0.907069493006993,0.0019436328247135481,0.10784313725490197,0.125,0.29040480817981507,0.43333333333333335,0.2894848871860366,0.25899486174063263,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.5),hybrid,0.5,1.0,2777.0,0.022152717860224325,0.08671280909796242,0.9081013326296346,0.0037842133196188676,0.16993464052287582,0.14705882352941177,0.3160403446349772,0.5,0.36006683375104426,0.2793168572606388,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.5),hybrid,0.5,2.0,2777.0,0.05209730701617982,0.12573427064241072,0.9291772057729505,0.0007485055640058524,0.1411764705882353,0.16844919786096257,0.30525404908051057,0.5333333333333333,0.33328273628820076,0.2876947862385322,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.7),hybrid,0.7,0.0,2777.0,0.09895814809204218,0.1948888205534285,0.8697193217741163,0.0011079216055026597,0.09117647058823529,0.10457516339869281,0.2855735647803641,0.5,0.26510141093474426,0.26790009130301407,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.7),hybrid,0.7,1.0,2777.0,0.11200421848938613,0.2073271835791537,0.918006993006993,0.0004618330156704875,0.1092436974789916,0.1092436974789916,0.2498637609535167,0.43333333333333335,0.32552993244817147,0.27389051664268976,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.7),hybrid,0.7,2.0,2777.0,0.07348725658524058,0.18543028064158196,0.8818958818958819,0.0007093842553479446,0.08455882352941177,0.08823529411764706,0.2810533640952477,0.4,0.24764309764309764,0.2492237091959396,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-FF(α=0.3),hybrid,0.3,0.0,2777.0,0.0753751745964088,0.08739243536701047,0.9215784215784216,0.0010826283200612297,0.10784313725490197,0.1092436974789916,0.356190550385178,0.43333333333333335,0.3747224442668088,0.2740846469534573,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-FF(α=0.3),hybrid,0.3,1.0,2777.0,0.02799403902072628,0.041187201873303825,0.9198362612996759,0.001839450610820692,0.1213235294117647,0.11960784313725491,0.25260540871714854,0.5,0.37407407407407406,0.2620519786827521,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-FF(α=0.3),hybrid,0.3,2.0,2777.0,0.0974161188008118,0.1141002771516963,0.8807620950478093,0.001318671221468004,0.19607843137254902,0.14705882352941177,0.3833887127890642,0.5,0.35725308641975306,0.2974862462591738,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-FF(α=0.5),hybrid,0.5,0.0,2777.0,0.06953272201984673,0.09589576735139693,0.8853146853146853,0.0015262838407402723,0.1092436974789916,0.1092436974789916,0.2354416862152272,0.5333333333333333,0.3759820426487093,0.26839043507576915,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-FF(α=0.5),hybrid,0.5,1.0,2777.0,0.03671594313770876,0.05203595857861465,0.9317825032110746,0.0007891683918856973,0.17647058823529413,0.15808823529411764,0.35132809949431754,0.5333333333333333,0.3501001001001001,0.2878493255307163,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
