dataset,ratio,method,method_type,alpha,run,n_samples,in_degree,out_degree,wcc,scc,hop_plot,hop_plot_wcc,singular_vec,singular_val,clustering,AVG,experiment_type,S_AVG_ALL,T_AVG,COMBINED_AVG,Snapshot_1_in_degree,Snapshot_1_out_degree,Snapshot_1_wcc,Snapshot_1_scc,Snapshot_1_hop_plot,Snapshot_1_hop_plot_wcc,Snapshot_1_singular_vec,Snapshot_1_singular_val,Snapshot_1_clustering,Snapshot_1_AVG,Snapshot_2_in_degree,Snapshot_2_out_degree,Snapshot_2_wcc,Snapshot_2_scc,Snapshot_2_hop_plot,Snapshot_2_hop_plot_wcc,Snapshot_2_singular_vec,Snapshot_2_singular_val,Snapshot_2_clustering,Snapshot_2_AVG,Snapshot_3_in_degree,Snapshot_3_out_degree,Snapshot_3_wcc,Snapshot_3_scc,Snapshot_3_hop_plot,Snapshot_3_hop_plot_wcc,Snapshot_3_singular_vec,Snapshot_3_singular_val,Snapshot_3_clustering,Snapshot_3_AVG,Snapshot_4_in_degree,Snapshot_4_out_degree,Snapshot_4_wcc,Snapshot_4_scc,Snapshot_4_hop_plot,Snapshot_4_hop_plot_wcc,Snapshot_4_singular_vec,Snapshot_4_singular_val,Snapshot_4_clustering,Snapshot_4_AVG,T_T1_dpl,T_T2_diameter,T_T3_cc_size,T_T4_singular,T_T5_clustering,T_T_AVG
cit-HepTh,0.1,HYB-RPN-FF(α=0.7),hybrid,0.7,1.0,2777.0,0.09100064977257954,0.14019817752716657,0.8689964389172833,0.002277847072821859,0.9142857142857143,0.9117647058823529,0.20683835685367458,0.96,0.3735402068735402,0.49654467746501474,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.3),hybrid,0.3,0.0,2777.0,0.0461642775716522,0.11725773085807734,0.9020979020979021,0.0013002470878114014,0.9142857142857143,0.9117647058823529,0.24718995420797218,0.96,0.3562469135802469,0.4951452717301922,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.3),hybrid,0.3,1.0,2777.0,0.02730009616552831,0.09566775805487704,0.920717836380487,0.0009206754297551578,0.9142857142857143,0.9117647058823529,0.3031814750655858,0.96,0.3191358024691358,0.4947748959703818,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.5),hybrid,0.5,0.0,2777.0,0.04462400257918914,0.13125046130071083,0.907069493006993,0.0019436328247135481,0.9142857142857143,0.9117647058823529,0.29040480817981507,0.96,0.2894848871860366,0.49453641169394724,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.5),hybrid,0.5,1.0,2777.0,0.022152717860224325,0.08671280909796242,0.9081013326296346,0.0037842133196188676,0.9142857142857143,0.9117647058823529,0.3160403446349772,0.92,0.36006683375104426,0.49365651905128094,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.7),hybrid,0.7,0.0,2777.0,0.09895814809204218,0.1948888205534285,0.8697193217741163,0.0011079216055026597,0.9142857142857143,0.9117647058823529,0.2855735647803641,0.96,0.26510141093474426,0.5001555119898072,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.7),hybrid,0.7,1.0,2777.0,0.11200421848938613,0.2073271835791537,0.918006993006993,0.0004618330156704875,0.9142857142857143,0.9117647058823529,0.2498637609535167,0.96,0.32552993244817147,0.5110271490734397,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-FF(α=0.3),hybrid,0.3,0.0,2777.0,0.0753751745964088,0.08739243536701047,0.9215784215784216,0.0010826283200612297,0.8857142857142857,0.8823529411764706,0.356190550385178,0.92,0.3747224442668088,0.5004898757116272,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-FF(α=0.3),hybrid,0.3,1.0,2777.0,0.02799403902072628,0.041187201873303825,0.9198362612996759,0.001839450610820692,0.8857142857142857,0.8823529411764706,0.25260540871714854,0.94,0.37407407407407406,0.4806226291651673,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-FF(α=0.5),hybrid,0.5,0.0,2777.0,0.06953272201984673,0.09589576735139693,0.8853146853146853,0.0015262838407402723,0.9142857142857143,0.9117647058823529,0.2354416862152272,0.94,0.3759820426487093,0.4921937341731858,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-FF(α=0.5),hybrid,0.5,1.0,2777.0,0.03671594313770876,0.05203595857861465,0.9317825032110746,0.0007891683918856973,0.8857142857142857,0.8823529411764706,0.35132809949431754,0.92,0.3501001001001001,0.4900909999782731,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-FF(α=0.7),hybrid,0.7,0.0,2777.0,0.026843290707979806,0.10437566798384823,0.856102231102231,0.001621682973472649,0.9142857142857143,0.9117647058823529,0.36537530508542393,0.96,0.29167881792553707,0.4924497128829511,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-FF(α=0.7),hybrid,0.7,1.0,2777.0,0.055560701731503515,0.11491638540632187,0.9014039395718785,0.000800362147927447,0.9142857142857143,0.9117647058823529,0.29323922989787665,0.94,0.3769414575866189,0.5009902773900216,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RN,baseline,,0.0,4165.0,0.36161577412920054,0.5173820981552222,0.8563949711490695,0.00472231247424959,0.9428571428571428,0.9411764705882353,0.37277486435697793,1.0,0.14814814814814814,0.571674642428694,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RN,baseline,,1.0,4165.0,0.3491910710628712,0.5101872524713382,0.8388013855303575,0.0025510305685552126,0.9428571428571428,0.9411764705882353,0.3674820738522272,1.0,0.14049382716049383,0.565860028232358,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RPN,baseline,,0.0,4165.0,0.13402903811252265,0.17934248048459567,0.8581522212227607,0.0008586684147728896,0.9142857142857143,0.9117647058823529,0.18065125942346688,0.94,0.3077160493827161,0.49186668191210026,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RPN,baseline,,1.0,4165.0,0.14341221128556536,0.1931499130406671,0.8696184110548751,0.0008360825769279101,0.9142857142857143,0.9117647058823529,0.1896305227168289,0.96,0.2955840455840456,0.497586845158553,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RDN,baseline,,0.0,4165.0,0.014541713678900892,0.06268224992291516,0.873006993006993,0.001407237696965713,0.8857142857142857,0.8823529411764706,0.3457614662717806,0.88,0.21296296296296297,0.4620477611590305,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RDN,baseline,,1.0,4165.0,0.020961314959322574,0.07627317638041431,0.890203254689236,0.001059368928505,0.8857142857142857,0.8823529411764706,0.3275740400589476,0.9,0.25246913580246916,0.4707341686344057,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RW,baseline,,0.0,4165.0,0.059700504143235356,0.07387645891108652,0.993006993006993,0.0024744255867747977,0.8857142857142857,0.8823529411764706,0.2829871595739484,0.82,0.33076419063383683,0.48120855097184795,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RW,baseline,,1.0,4165.0,0.02459470120259566,0.06280833714679435,0.993006993006993,0.0013427929113332127,0.8857142857142857,0.8823529411764706,0.17121052237963963,0.9,0.31962962962962965,0.4711844670186379,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RJ,baseline,,0.0,4165.0,0.13013309780416693,0.19552298751816466,0.37005617333486185,0.0006040892361154349,0.9142857142857143,0.9117647058823529,0.1367014504757611,0.96,0.3159656831973216,0.4372259890816065,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RJ,baseline,,1.0,4165.0,0.14223035477085655,0.21142988148425035,0.3583916083916084,0.0004328676140804566,0.9142857142857143,0.9117647058823529,0.1335901015069334,0.94,0.32222222222222224,0.43714971735089103,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,FF,baseline,,0.0,4165.0,0.06164938140219922,0.05691443849258315,0.993006993006993,0.0004769631834193877,0.8857142857142857,0.8823529411764706,0.23929577592650308,0.84,0.36132644272179154,0.480081913513805,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,FF,baseline,,1.0,4165.0,0.060143377839435574,0.04686673286937293,0.993006993006993,0.0017180386536599368,0.8857142857142857,0.8823529411764706,0.2193929642436736,0.86,0.35623026126902096,0.4783806216414347,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.3),hybrid,0.3,0.0,4165.0,0.12324109367282776,0.24426809437624442,0.9307119110397799,0.0021885345070988826,0.9142857142857143,0.9117647058823529,0.12329914876165325,0.98,0.2931182007089598,0.5025419336927368,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.3),hybrid,0.3,1.0,4165.0,0.08497408802161999,0.1742981248741624,0.9528835362168695,0.0008803883527815914,0.9142857142857143,0.9117647058823529,0.11269598002410741,0.96,0.2517636684303351,0.4848384673431048,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.5),hybrid,0.5,0.0,4165.0,0.16127527003855346,0.30220364820017054,0.9098426928041532,0.002674524544458823,0.9142857142857143,0.9117647058823529,0.1689596495090374,0.98,0.22654320987654322,0.5086166016823315,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.5),hybrid,0.5,1.0,4165.0,0.13178522110181679,0.23638136845708813,0.907025684595778,0.0006325792273321751,0.9142857142857143,0.9117647058823529,0.15684448788517924,0.96,0.25617283950617287,0.4972102889934927,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.7),hybrid,0.7,0.0,4165.0,0.24161793372319684,0.3770255972445231,0.879009879009879,0.00394334574307198,0.9428571428571428,0.9117647058823529,0.21853816325798803,1.0,0.18,0.5283063075242393,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.7),hybrid,0.7,1.0,4165.0,0.21066836794475563,0.3217685767253545,0.8777332177908547,0.0009195195394537947,0.9142857142857143,0.9117647058823529,0.21027938755455355,0.96,0.18484904045960152,0.5102520589091823,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-FF(α=0.3),hybrid,0.3,0.0,4165.0,0.05317172781766677,0.053652243538528877,0.9257287055452194,0.0006816989373947813,0.8857142857142857,0.8823529411764706,0.1820837775023656,0.9,0.3711792252022137,0.472729400603794,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-FF(α=0.3),hybrid,0.3,1.0,4165.0,0.032986153909363575,0.033874188576401676,0.946175037084128,0.0009984161700745675,0.8857142857142857,0.8823529411764706,0.24045310132692266,0.9,0.33176100628930816,0.4727016811385505,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-FF(α=0.5),hybrid,0.5,0.0,4165.0,0.12618718568851006,0.17386645551968027,0.9088582650226485,0.002127056190028398,0.9142857142857143,0.9117647058823529,0.18989352839690632,0.96,0.3691604938271605,0.5062381560903334,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-FF(α=0.5),hybrid,0.5,1.0,4165.0,0.02674073503054597,0.06852349086815968,0.8926668569525712,0.0010091777394342083,0.8857142857142857,0.8823529411764706,0.1886066766696678,0.94,0.3679549114331723,0.47261878617603414,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
