dataset,ratio,method,method_type,alpha,run,n_samples,in_degree,out_degree,wcc,scc,hop_plot,hop_plot_wcc,singular_vec,singular_val,clustering,AVG,experiment_type,S_AVG_ALL,T_AVG,COMBINED_AVG,Snapshot_1_in_degree,Snapshot_1_out_degree,Snapshot_1_wcc,Snapshot_1_scc,Snapshot_1_hop_plot,Snapshot_1_hop_plot_wcc,Snapshot_1_singular_vec,Snapshot_1_singular_val,Snapshot_1_clustering,Snapshot_1_AVG,Snapshot_2_in_degree,Snapshot_2_out_degree,Snapshot_2_wcc,Snapshot_2_scc,Snapshot_2_hop_plot,Snapshot_2_hop_plot_wcc,Snapshot_2_singular_vec,Snapshot_2_singular_val,Snapshot_2_clustering,Snapshot_2_AVG,Snapshot_3_in_degree,Snapshot_3_out_degree,Snapshot_3_wcc,Snapshot_3_scc,Snapshot_3_hop_plot,Snapshot_3_hop_plot_wcc,Snapshot_3_singular_vec,Snapshot_3_singular_val,Snapshot_3_clustering,Snapshot_3_AVG,Snapshot_4_in_degree,Snapshot_4_out_degree,Snapshot_4_wcc,Snapshot_4_scc,Snapshot_4_hop_plot,Snapshot_4_hop_plot_wcc,Snapshot_4_singular_vec,Snapshot_4_singular_val,Snapshot_4_clustering,Snapshot_4_AVG,T_T1_dpl,T_T2_diameter,T_T3_cc_size,T_T4_singular,T_T5_clustering,T_T_AVG
cit-HepTh,0.15,RDN,baseline,,0.0,4165.0,0.014541713678900892,0.06268224992291516,0.873006993006993,0.001407237696965713,0.14285714285714285,0.09558823529411764,0.3457614662717806,0.88,0.21296296296296297,0.2920897779657532,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RDN,baseline,,1.0,4165.0,0.020961314959322574,0.07627317638041431,0.890203254689236,0.001059368928505,0.12380952380952381,0.08823529411764706,0.3275740400589476,0.9,0.25246913580246916,0.297842789860674,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RW,baseline,,0.0,4165.0,0.059700504143235356,0.07387645891108652,0.993006993006993,0.0024744255867747977,0.17443609022556392,0.17337461300309598,0.2829871595739484,0.82,0.33076419063383683,0.32340227056494836,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RW,baseline,,1.0,4165.0,0.02459470120259566,0.06280833714679435,0.993006993006993,0.0013427929113332127,0.17714285714285713,0.17176470588235293,0.17121052237963963,0.9,0.31962962962962965,0.3135000599224662,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RJ,baseline,,0.0,4165.0,0.13013309780416693,0.19552298751816466,0.37005617333486185,0.0006040892361154349,0.13333333333333333,0.09558823529411764,0.1367014504757611,0.96,0.3159656831973216,0.2597672277993158,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RJ,baseline,,1.0,4165.0,0.14223035477085655,0.21142988148425035,0.3583916083916084,0.0004328676140804566,0.09523809523809523,0.09215686274509804,0.1335901015069334,0.94,0.32222222222222224,0.2550768882192383,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,FF,baseline,,0.0,4165.0,0.06164938140219922,0.05691443849258315,0.993006993006993,0.0004769631834193877,0.10833333333333334,0.08021390374331551,0.23929577592650308,0.84,0.36132644272179154,0.3045796924233487,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,FF,baseline,,1.0,4165.0,0.060143377839435574,0.04686673286937293,0.993006993006993,0.0017180386536599368,0.09565217391304348,0.11484593837535013,0.2193929642436736,0.86,0.35623026126902096,0.30531738668561664,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.3),hybrid,0.3,0.0,4165.0,0.12324109367282776,0.24426809437624442,0.9307119110397799,0.0021885345070988826,0.13333333333333333,0.12745098039215685,0.12329914876165325,0.98,0.2931182007089598,0.3286234774213394,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.3),hybrid,0.3,1.0,4165.0,0.08497408802161999,0.1742981248741624,0.9528835362168695,0.0008803883527815914,0.09523809523809523,0.10980392156862745,0.11269598002410741,0.96,0.2517636684303351,0.3047264225251776,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.5),hybrid,0.5,0.0,4165.0,0.16127527003855346,0.30220364820017054,0.9098426928041532,0.002674524544458823,0.13333333333333333,0.08823529411764706,0.1689596495090374,0.98,0.22654320987654322,0.33034084693598853,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.5),hybrid,0.5,1.0,4165.0,0.13178522110181679,0.23638136845708813,0.907025684595778,0.0006325792273321751,0.11428571428571428,0.12184873949579832,0.15684448788517924,0.96,0.25617283950617287,0.3205529593949867,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.7),hybrid,0.7,0.0,4165.0,0.24161793372319684,0.3770255972445231,0.879009879009879,0.00394334574307198,0.17142857142857143,0.11960784313725491,0.21853816325798803,1.0,0.18,0.35457459261605395,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.7),hybrid,0.7,1.0,4165.0,0.21066836794475563,0.3217685767253545,0.8777332177908547,0.0009195195394537947,0.14285714285714285,0.13865546218487396,0.21027938755455355,0.96,0.18484904045960152,0.3386367461173989,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-FF(α=0.3),hybrid,0.3,0.0,4165.0,0.05317172781766677,0.053652243538528877,0.9257287055452194,0.0006816989373947813,0.10714285714285714,0.1021671826625387,0.1820837775023656,0.9,0.3711792252022137,0.29953415759430946,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-FF(α=0.3),hybrid,0.3,1.0,4165.0,0.032986153909363575,0.033874188576401676,0.946175037084128,0.0009984161700745675,0.16428571428571428,0.17058823529411765,0.24045310132692266,0.9,0.33176100628930816,0.313457983659559,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-FF(α=0.5),hybrid,0.5,0.0,4165.0,0.12618718568851006,0.17386645551968027,0.9088582650226485,0.002127056190028398,0.09411764705882353,0.08823529411764706,0.18989352839690632,0.96,0.3691604938271605,0.3236051028690449,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-FF(α=0.5),hybrid,0.5,1.0,4165.0,0.02674073503054597,0.06852349086815968,0.8926668569525712,0.0010091777394342083,0.10535714285714286,0.11764705882352941,0.1886066766696678,0.94,0.3679549114331723,0.30094511670824703,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-FF(α=0.7),hybrid,0.7,0.0,4165.0,0.16316267205586854,0.24386456386935262,0.8825097554379322,0.0041884134333476375,0.10714285714285714,0.11960784313725491,0.23200035698037047,0.96,0.34565169889653663,0.3397920178837245,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-FF(α=0.7),hybrid,0.7,1.0,4165.0,0.14635241722049264,0.22530057826307504,0.8676626403899131,0.0014985937972575858,0.12380952380952381,0.11960784313725491,0.2319382946111591,0.96,0.2717465171593612,0.32754626759867084,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RPN-RW(α=0.3),hybrid,0.3,0.0,4165.0,0.0914390907459387,0.18183536314552806,0.8949677773207185,0.0014247892347711844,0.10158730158730159,0.11960784313725491,0.09747935109034321,0.98,0.3130279402209227,0.30904105072030874,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RPN-RW(α=0.3),hybrid,0.3,1.0,4165.0,0.03912469662881535,0.09563485395032623,0.9316862382900118,0.0011411176588984606,0.15396825396825398,0.1437908496732026,0.18897290924250232,0.92,0.3329503469406146,0.31191880737251393,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RPN-RW(α=0.5),hybrid,0.5,0.0,4165.0,0.07444156840187899,0.14449026827299816,0.8862108765021386,0.0008234937807983789,0.0875,0.09926470588235294,0.1578222156051925,0.94,0.35129068462401797,0.30464931256326416,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RPN-RW(α=0.5),hybrid,0.5,1.0,4165.0,0.06673389080177078,0.10141914558523424,0.879692545414925,0.0012049243223599682,0.11071428571428571,0.1,0.19140121518507935,0.92,0.3304046138596017,0.30017451343147294,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RPN-RW(α=0.7),hybrid,0.7,0.0,4165.0,0.10906809839625642,0.17821193276525105,0.8909127521692967,0.00045799715808025887,0.1125,0.1213235294117647,0.15387433235882858,0.96,0.35070098346934503,0.31967218063653585,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RPN-RW(α=0.7),hybrid,0.7,1.0,4165.0,0.09521496450594691,0.1557348038813522,0.8668602040161674,0.0013827131632138112,0.13277310924369748,0.125,0.16445005338919183,0.96,0.2858227079538555,0.3096931729059361,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RPN-FF(α=0.3),hybrid,0.3,0.0,4165.0,0.02095919171137861,0.036746451066246744,0.9192742741129838,0.0007033801007063634,0.11729323308270677,0.15,0.24432704830601149,0.88,0.372233869089215,0.3046152719410276,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RPN-FF(α=0.3),hybrid,0.3,1.0,4165.0,0.06442250097251523,0.02414673527607858,0.9336462624133857,0.0008047124105658998,0.1961038961038961,0.17941176470588235,0.19553107997424013,0.9,0.35553898417433094,0.3166228817812106,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RPN-FF(α=0.5),hybrid,0.5,0.0,4165.0,0.02004416251380081,0.03821729916969058,0.8880346173163852,0.0006841626070218654,0.14135338345864662,0.1111111111111111,0.24032713504203873,0.9,0.34359301830566197,0.2981516543915952,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RPN-FF(α=0.5),hybrid,0.5,1.0,4165.0,0.05006987328385548,0.06372691396426083,0.8806474424451952,0.00088799825542063,0.13277310924369748,0.14705882352941177,0.17435163811280285,0.92,0.36637106590158236,0.30398742941513635,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RPN-FF(α=0.7),hybrid,0.7,0.0,4165.0,0.06131757484310285,0.10970207333845383,0.8706540518305225,0.0007946159383503959,0.1392857142857143,0.19934640522875818,0.18209356001295962,0.94,0.3363269284321916,0.3155023248788948,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RPN-FF(α=0.7),hybrid,0.7,1.0,4165.0,0.06293331670299984,0.10748212029408866,0.8603982973548191,0.00200624858588061,0.18095238095238095,0.19934640522875818,0.1839731453574125,0.92,0.3444722918407129,0.31795157847967254,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RDN-RW(α=0.3),hybrid,0.3,0.0,4165.0,0.021919664024927177,0.0611868228742406,0.8957847707847708,0.0005728444201438254,0.11607142857142858,0.14705882352941177,0.24308604559328006,0.9,0.2844135802469136,0.2966771088939018,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RDN-RW(α=0.3),hybrid,0.3,1.0,4165.0,0.025611277438293056,0.08636480764196142,0.938952938952939,0.0010732327034600475,0.10420168067226891,0.09558823529411764,0.2171600734620403,0.92,0.3137155420260443,0.300296420910125,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RDN-RW(α=0.5),hybrid,0.5,0.0,4165.0,0.09427933513633613,0.165286489842691,0.8666912035333088,0.0016372790996570519,0.12330827067669173,0.12058823529411765,0.200578342074349,0.94,0.24591796097172441,0.3064763462920973,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RDN-RW(α=0.5),hybrid,0.5,1.0,4165.0,0.01135563855612709,0.08147190822217165,0.9228315544105018,0.0014449662178417366,0.09523809523809523,0.1503267973856209,0.24874406023976453,0.92,0.3055555555555556,0.30410761953618654,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RDN-RW(α=0.7),hybrid,0.7,0.0,4165.0,0.039685375634325504,0.10313399507596854,0.8440708227942271,0.0006214252456232527,0.10476190476190476,0.07352941176470588,0.2939174975142156,0.9,0.2633455051295427,0.291451770880057,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RDN-RW(α=0.7),hybrid,0.7,1.0,4165.0,0.014875617201151381,0.07577049621592513,0.8986673703654836,0.0006179009061593188,0.15037593984962405,0.16718266253869968,0.3106713860186631,0.9,0.30590769740657886,0.31378545227803173,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RDN-FF(α=0.3),hybrid,0.3,0.0,4165.0,0.045482602308201614,0.09821959208819664,0.8831168831168831,0.002229421965652123,0.16923076923076924,0.18099547511312217,0.315660263598324,0.86,0.3012202954399486,0.3173505892067886,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RDN-FF(α=0.3),hybrid,0.3,1.0,4165.0,0.03224063828032764,0.06820292864819888,0.9327660291515714,0.0012116839569373816,0.15,0.18099547511312217,0.28945257904250277,0.88,0.3183578055372927,0.3170252377477725,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RDN-FF(α=0.5),hybrid,0.5,0.0,4165.0,0.05456978907866156,0.09003896829360714,0.8531468531468531,0.0005325220585732371,0.1392857142857143,0.15441176470588236,0.3146807652752941,0.86,0.29245213277149407,0.3065687232906755,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RDN-FF(α=0.5),hybrid,0.5,1.0,4165.0,0.03560312522883646,0.06388761928889208,0.9045114177857541,0.000566536749878721,0.15873015873015872,0.14705882352941177,0.22032979226457416,0.9,0.34016024854876953,0.3078719691251417,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RDN-FF(α=0.7),hybrid,0.7,0.0,4165.0,0.02190679382470173,0.06156606003053133,0.8313303463004061,0.0008006987545357003,0.15873015873015872,0.17973856209150327,0.31619087503562276,0.9,0.262892639474918,0.30368401491581976,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RDN-FF(α=0.7),hybrid,0.7,1.0,4165.0,0.05686346472326731,0.06480544528183063,0.8942415609082276,0.0014689411415069742,0.11428571428571428,0.1092436974789916,0.3196707315682519,0.88,0.3158630328441649,0.30627139869243947,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,RN,baseline,,0.0,5554.0,0.30987878076216835,0.4535984238968591,0.8697675563872747,0.004481783336163003,0.14444444444444443,0.08978328173374613,0.28764854159164566,1.0,0.13227513227513227,0.3657642160474926,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,RN,baseline,,1.0,5554.0,0.310339558573854,0.4478198921688572,0.8447910735193443,0.001761628616857025,0.16071428571428573,0.13602941176470587,0.29081742888008644,1.0,0.09491927825261158,0.3652436174989558,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,RPN,baseline,,0.0,5554.0,0.10805847997702722,0.14457857553367748,0.8643520222467591,0.0005504326065600695,0.09243697478991597,0.13777089783281735,0.145192653943104,0.92,0.2881105743424584,0.3001167345858133,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,RPN,baseline,,1.0,5554.0,0.11366952875659997,0.14637867824787376,0.8398704616416793,0.0010262406231220655,0.09682539682539683,0.08823529411764706,0.14958588404753326,0.92,0.2938271604938272,0.2943798494170755,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,RDN,baseline,,0.0,5554.0,0.034063534324412226,0.08692701880171122,0.9167738091504908,0.0025680444576643424,0.12422360248447205,0.12148337595907928,0.3180410514944184,0.82,0.2381521306252489,0.29580361858861076,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,RDN,baseline,,1.0,5554.0,0.039442332171837124,0.0837944845374497,0.873006993006993,0.0021686456095088014,0.07857142857142857,0.07352941176470588,0.3155923658624415,0.8,0.23926462694578637,0.27837447649668345,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,RW,baseline,,0.0,5554.0,0.05812605719185926,0.07686439874101592,0.993006993006993,0.003077275815613234,0.18095238095238095,0.21099744245524296,0.25081022686352183,0.78,0.26460291136908054,0.3131597429328564,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,RW,baseline,,1.0,5554.0,0.022015139101369652,0.04724018392760154,0.993006993006993,0.0017967187736960266,0.15,0.15089514066496162,0.15830032409074546,0.84,0.2962616174226661,0.29550179077644817,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,RJ,baseline,,0.0,5554.0,0.1074162995196869,0.17002281694846177,0.3118475727171379,0.0006850035863749104,0.09047619047619047,0.13970588235294118,0.11922938422758367,0.94,0.2936604487699378,0.24144928873314608,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,RJ,baseline,,1.0,5554.0,0.12098533698967273,0.18060696983400726,0.33511225616488777,0.0006107060846074486,0.10714285714285714,0.11764705882352941,0.12193014043932304,0.94,0.29899972965666394,0.24700389501506098,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,FF,baseline,,0.0,5554.0,0.04009558697376503,0.08263750745172338,0.993006993006993,0.0011798360630864702,0.06666666666666667,0.0639386189258312,0.24965790421317968,0.82,0.3119202968080343,0.29212260112325333,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,FF,baseline,,1.0,5554.0,0.05309000749035253,0.05924141858511578,0.993006993006993,0.0005301730410062211,0.06285714285714286,0.0784313725490196,0.22524306805905647,0.84,0.2967372134038801,0.2899041543325074,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,HYB-RN-RW(α=0.3),hybrid,0.3,0.0,5554.0,0.09160697206225632,0.19854489827569344,0.9237298845732581,0.0017657343743264775,0.09411764705882353,0.08823529411764706,0.09907023280041073,0.94,0.2830472749171936,0.3022353264644011,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,HYB-RN-RW(α=0.3),hybrid,0.3,1.0,5554.0,0.07131145312069198,0.14745689874413548,0.9475524475524476,0.0004235986936843572,0.09243697478991597,0.11960784313725491,0.11037097179663136,0.92,0.24710254472159235,0.29514030361737265,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,HYB-RN-RW(α=0.5),hybrid,0.5,0.0,5554.0,0.14173332089639257,0.26131148983234787,0.895446017397237,0.0025011696566688,0.13333333333333333,0.10661764705882353,0.13957358657354135,0.96,0.2049162257495591,0.3161591989442114,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,HYB-RN-RW(α=0.5),hybrid,0.5,1.0,5554.0,0.11512921435316759,0.19416372026760897,0.8989110520475834,0.0006848974395727847,0.10892857142857143,0.10294117647058823,0.12299650045357409,0.94,0.2568479938271605,0.3045114584764252,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,HYB-RN-RW(α=0.7),hybrid,0.7,0.0,5554.0,0.21282447752995837,0.3368792963578414,0.8635304089849545,0.0034786167363685117,0.1,0.08513931888544891,0.1768215325431834,0.98,0.1685583432895261,0.32524799936969795,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,HYB-RN-RW(α=0.7),hybrid,0.7,1.0,5554.0,0.18342373211646823,0.26847715777925085,0.8875330277199436,0.000805070619544157,0.09243697478991597,0.1111111111111111,0.1721323566383307,0.96,0.17718141870684243,0.31701120549793416,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,HYB-RN-FF(α=0.3),hybrid,0.3,0.0,5554.0,0.03670874141074004,0.03964317401218437,0.9349959432832361,0.000790595973030217,0.08571428571428572,0.08235294117647059,0.18524210923473772,0.86,0.3424162257495591,0.28531822406158264,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,HYB-RN-FF(α=0.3),hybrid,0.3,1.0,5554.0,0.028420439924024266,0.041066859988205584,0.9285740033162714,0.0004386964568732221,0.12422360248447205,0.12299465240641712,0.233384441499632,0.86,0.3115115115115115,0.2945126897319341,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,HYB-RN-FF(α=0.5),hybrid,0.5,0.0,5554.0,0.08225729750898636,0.11178304577858,0.8976832519997988,0.00221700652180179,0.10476190476190476,0.15240641711229946,0.14750524474703175,0.9,0.3287528505150586,0.303040779882829,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,HYB-RN-FF(α=0.5),hybrid,0.5,1.0,5554.0,0.022221590593364537,0.04517774451511658,0.8861622517716007,0.0007875382430889699,0.1813664596273292,0.21099744245524296,0.18833876684253004,0.9,0.32250210873399277,0.3063948780869184,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,HYB-RN-FF(α=0.7),hybrid,0.7,0.0,5554.0,0.16241106346887813,0.21569903160688175,0.8665402394215953,0.003472157066624404,0.13333333333333333,0.12745098039215685,0.19355873454539052,0.94,0.3067946291790574,0.3276955743348797,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,HYB-RN-FF(α=0.7),hybrid,0.7,1.0,5554.0,0.12020575873533651,0.1554425875420823,0.8708407461556076,0.0013401115486445514,0.10714285714285714,0.11960784313725491,0.19138982815977648,0.94,0.2831088664421998,0.3098976220959732,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,HYB-RPN-RW(α=0.3),hybrid,0.3,0.0,5554.0,0.02056215371191894,0.031576738720387465,0.920045619616435,0.001718179061941938,0.15584415584415584,0.15089514066496162,0.227261881502003,0.88,0.30009496676163344,0.2986665373203819,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,HYB-RPN-RW(α=0.3),hybrid,0.3,1.0,5554.0,0.03184773570631472,0.08730562858218904,0.9344295871492524,0.000731338005198312,0.14285714285714285,0.1588235294117647,0.13511112711559237,0.92,0.29534662867996203,0.3007169686119352,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,HYB-RPN-RW(α=0.5),hybrid,0.5,0.0,5554.0,0.07862522925962223,0.1416040516745225,0.9094156617376432,0.0006098775266355494,0.10420168067226891,0.11764705882352941,0.12212600195677148,0.94,0.2831731222316464,0.2997114093202933,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,HYB-RPN-RW(α=0.5),hybrid,0.5,1.0,5554.0,0.04139942280800929,0.08328967820589672,0.8967503085150144,0.0005400748352191176,0.08214285714285714,0.10294117647058823,0.16203042623526898,0.9,0.2867224974443658,0.2839796046285799,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.2,HYB-RPN-RW(α=0.7),hybrid,0.7,0.0,5554.0,0.06477637978932205,0.10003596481248356,0.8943831397959838,0.0007724578079247868,0.11071428571428571,0.1,0.1680606157352924,0.9,0.3019753086419753,0.2934131280330297,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
