dataset,ratio,method,method_type,alpha,run,n_samples,in_degree,out_degree,wcc,scc,hop_plot,hop_plot_wcc,singular_vec,singular_val,clustering,AVG,experiment_type,S_AVG_ALL,T_AVG,COMBINED_AVG,Snapshot_1_in_degree,Snapshot_1_out_degree,Snapshot_1_wcc,Snapshot_1_scc,Snapshot_1_hop_plot,Snapshot_1_hop_plot_wcc,Snapshot_1_singular_vec,Snapshot_1_singular_val,Snapshot_1_clustering,Snapshot_1_AVG,Snapshot_2_in_degree,Snapshot_2_out_degree,Snapshot_2_wcc,Snapshot_2_scc,Snapshot_2_hop_plot,Snapshot_2_hop_plot_wcc,Snapshot_2_singular_vec,Snapshot_2_singular_val,Snapshot_2_clustering,Snapshot_2_AVG,Snapshot_3_in_degree,Snapshot_3_out_degree,Snapshot_3_wcc,Snapshot_3_scc,Snapshot_3_hop_plot,Snapshot_3_hop_plot_wcc,Snapshot_3_singular_vec,Snapshot_3_singular_val,Snapshot_3_clustering,Snapshot_3_AVG,Snapshot_4_in_degree,Snapshot_4_out_degree,Snapshot_4_wcc,Snapshot_4_scc,Snapshot_4_hop_plot,Snapshot_4_hop_plot_wcc,Snapshot_4_singular_vec,Snapshot_4_singular_val,Snapshot_4_clustering,Snapshot_4_AVG,T_T1_dpl,T_T2_diameter,T_T3_cc_size,T_T4_singular,T_T5_clustering,T_T_AVG
cit-HepTh,0.1,FF,baseline,,0.0,2777.0,0.01187175668182594,0.09667077911697264,1.0,0.0010529444862312776,0.15396825396825398,0.16993464052287582,0.3200936262153402,0.52,0.392949967511371,0.29628244094476347,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,FF,baseline,,1.0,2777.0,0.09815490209795641,0.025014488075348673,1.0,0.0011073037308927391,0.20952380952380953,0.19518716577540107,0.23086064097947434,0.52,0.4001610305958132,0.2977788156420773,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-RW(α=0.3),hybrid,0.3,0.0,2777.0,0.16451480815978403,0.31124285050827327,0.993006993006993,0.002598582194126231,0.12380952380952381,0.11960784313725491,0.15529809613260193,0.14,0.2908422120750888,0.25565787878040513,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-RW(α=0.3),hybrid,0.3,1.0,2777.0,0.11914539863181195,0.21691453239435443,0.993006993006993,0.0003254204011217121,0.11428571428571428,0.1092436974789916,0.13110490471183206,0.42,0.2741975308641975,0.26424713241944625,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-RW(α=0.5),hybrid,0.5,0.0,2777.0,0.1995597141297476,0.36334372985018515,0.993006993006993,0.002597352640577144,0.14285714285714285,0.10661764705882353,0.21801260153948077,0.1,0.23747005712179842,0.2626072486894165,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-RW(α=0.5),hybrid,0.5,1.0,2777.0,0.16612233546335675,0.2834786826167168,0.993006993006993,0.0003065470163688966,0.13626373626373625,0.13122171945701358,0.19459466041796047,0.38,0.2693798449612403,0.28381939102259846,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-RW(α=0.7),hybrid,0.7,0.0,2777.0,0.29751261715933663,0.4649827797701772,0.993006993006993,0.004086289250341157,0.14065934065934066,0.13122171945701358,0.3127820206385594,0.32,0.17844545225497607,0.31585524579963753,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-RW(α=0.7),hybrid,0.7,1.0,2777.0,0.23409746163230194,0.3682889291372251,0.993006993006993,0.001271602292097218,0.15714285714285714,0.15546218487394958,0.27338195558543765,0.36,0.20841455490578298,0.30567405984184937,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-FF(α=0.3),hybrid,0.3,0.0,2777.0,0.09445956846138331,0.11017787923610939,0.993006993006993,0.0010040097829144834,0.09243697478991597,0.1111111111111111,0.18910595335697683,0.6,0.41887125220458554,0.2900193046611099,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-FF(α=0.3),hybrid,0.3,1.0,2777.0,0.031626815185011425,0.05020396287651541,0.993006993006993,0.001384697883294983,0.10476190476190476,0.14705882352941177,0.23567006735307816,0.46,0.400352733686067,0.2693406664758085,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-FF(α=0.5),hybrid,0.5,0.0,2777.0,0.09853733874386772,0.17596337595044187,0.993006993006993,0.003323261073630124,0.09523809523809523,0.09803921568627451,0.22900375930316086,0.54,0.4289541113440484,0.2957851278162791,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-FF(α=0.5),hybrid,0.5,1.0,2777.0,0.06721509823172966,0.14551247229716324,0.993006993006993,0.0015559780790099786,0.09523809523809523,0.09215686274509804,0.2144682882455698,0.48,0.3469481943002192,0.2706779980159865,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-FF(α=0.7),hybrid,0.7,0.0,2777.0,0.16278195488721803,0.24925522910388376,0.993006993006993,0.004455016829543301,0.11428571428571428,0.14705882352941177,0.28270131630987266,0.56,0.3817283950617284,0.3216970492238184,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RN-FF(α=0.7),hybrid,0.7,1.0,2777.0,0.20138504155124648,0.34592184386261404,0.993006993006993,0.0016429353778751876,0.15714285714285714,0.15126050420168066,0.3010484085986554,0.44,0.39702581369248036,0.33204826638160023,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-RW(α=0.3),hybrid,0.3,0.0,2777.0,0.04079917427188329,0.10942077378982484,0.993006993006993,0.0012422943522341079,0.16302521008403362,0.17647058823529413,0.2162831176887945,0.46,0.40746108427267846,0.2853010261890818,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-RW(α=0.3),hybrid,0.3,1.0,2777.0,0.06925798101811897,0.161457314804048,0.993006993006993,0.0006884502235344758,0.11071428571428571,0.14705882352941177,0.18897139860394901,0.46,0.3389450056116723,0.2744555836124459,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-RW(α=0.5),hybrid,0.5,0.0,2777.0,0.03680061640587956,0.08368873293224888,0.993006993006993,0.0009471316528297802,0.1392857142857143,0.12867647058823528,0.22557547552250545,0.56,0.38308641975308644,0.2834519504608325,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-RW(α=0.5),hybrid,0.5,1.0,2777.0,0.10889407061958689,0.20568657330740914,0.993006993006993,0.00029871552325000383,0.11428571428571428,0.1092436974789916,0.15757952782558415,0.54,0.3723674655047204,0.28904030639469436,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-RW(α=0.7),hybrid,0.7,0.0,2777.0,0.15967030656139725,0.26114106971284035,0.993006993006993,0.0015715368119696427,0.1523809523809524,0.14705882352941177,0.1873357492184365,0.44,0.34814814814814815,0.2989237310411277,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-RW(α=0.7),hybrid,0.7,1.0,2777.0,0.15410155625858823,0.263192984682598,0.993006993006993,0.0032291067547013386,0.11428571428571428,0.11312217194570136,0.1877950415525403,0.44,0.3281771968046478,0.2885456405879427,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-FF(α=0.3),hybrid,0.3,0.0,2777.0,0.11713008062196739,0.10552515763013415,0.993006993006993,0.001351142391676996,0.10714285714285714,0.09558823529411764,0.17936301017331446,0.54,0.45090845562543674,0.2877795479873886,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-FF(α=0.3),hybrid,0.3,1.0,2777.0,0.08227805933992804,0.06460458735584962,0.993006993006993,0.0007734963579282272,0.08214285714285714,0.09019607843137255,0.18403130742220475,0.5,0.4460129528435539,0.2714495924334097,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-FF(α=0.5),hybrid,0.5,0.0,2777.0,0.023749615782365896,0.04934663138083553,0.993006993006993,0.0010957273539408119,0.1392857142857143,0.15441176470588236,0.23767500478085324,0.56,0.3976503385105536,0.2840246433119043,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-FF(α=0.5),hybrid,0.5,1.0,2777.0,0.11351313751886516,0.14436309541986558,0.993006993006993,0.002240529456452256,0.12698412698412698,0.11764705882352941,0.19621348700763247,0.54,0.4240081505453674,0.29533073097364804,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-FF(α=0.7),hybrid,0.7,0.0,2777.0,0.11908592600111656,0.19364914275090161,0.993006993006993,0.0017991120032047059,0.16134453781512606,0.20261437908496732,0.2401187866583226,0.46,0.38278102664067576,0.3060444337734787,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RPN-FF(α=0.7),hybrid,0.7,1.0,2777.0,0.09100064977257954,0.14019817752716657,0.993006993006993,0.002277847072821859,0.11428571428571428,0.11312217194570136,0.20683835685367458,0.58,0.3735402068735402,0.2904744574820213,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.3),hybrid,0.3,0.0,2777.0,0.0461642775716522,0.11725773085807734,0.993006993006993,0.0013002470878114014,0.09523809523809523,0.1,0.24718995420797218,0.54,0.3562469135802469,0.27737824572787206,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.3),hybrid,0.3,1.0,2777.0,0.02730009616552831,0.09566775805487704,0.993006993006993,0.0009206754297551578,0.18823529411764706,0.1801470588235294,0.3031814750655858,0.5,0.3191358024691358,0.28973279479256125,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.5),hybrid,0.5,0.0,2777.0,0.04462400257918914,0.13125046130071083,0.993006993006993,0.0019436328247135481,0.13392857142857142,0.125,0.29040480817981507,0.48,0.2894848871860366,0.27662703961178103,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.5),hybrid,0.5,1.0,2777.0,0.022152717860224325,0.08671280909796242,0.993006993006993,0.0037842133196188676,0.15396825396825398,0.16993464052287582,0.3160403446349772,0.54,0.36006683375104426,0.2939629784624389,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.7),hybrid,0.7,0.0,2777.0,0.09895814809204218,0.1948888205534285,0.993006993006993,0.0011079216055026597,0.08571428571428572,0.09117647058823529,0.2855735647803641,0.5,0.26510141093474426,0.27950306836395516,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-RW(α=0.7),hybrid,0.7,1.0,2777.0,0.11200421848938613,0.2073271835791537,0.993006993006993,0.0004618330156704875,0.11428571428571428,0.1092436974789916,0.2498637609535167,0.5,0.32552993244817147,0.2901914814730664,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-FF(α=0.3),hybrid,0.3,0.0,2777.0,0.0753751745964088,0.08739243536701047,0.993006993006993,0.0010826283200612297,0.09523809523809523,0.10084033613445378,0.356190550385178,0.5,0.3747224442668088,0.2870942952572233,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-FF(α=0.3),hybrid,0.3,1.0,2777.0,0.02799403902072628,0.041187201873303825,0.993006993006993,0.001839450610820692,0.13109243697478992,0.11764705882352941,0.25260540871714854,0.52,0.37407407407407406,0.27327185145570954,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-FF(α=0.5),hybrid,0.5,0.0,2777.0,0.06953272201984673,0.09589576735139693,0.993006993006993,0.0015262838407402723,0.11428571428571428,0.11397058823529412,0.2354416862152272,0.54,0.3759820426487093,0.28218242195599136,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-FF(α=0.5),hybrid,0.5,1.0,2777.0,0.03671594313770876,0.05203595857861465,0.993006993006993,0.0007891683918856973,0.16302521008403362,0.17647058823529413,0.35132809949431754,0.56,0.3501001001001001,0.2981635623365497,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-FF(α=0.7),hybrid,0.7,0.0,2777.0,0.026843290707979806,0.10437566798384823,0.993006993006993,0.001621682973472649,0.09523809523809523,0.09926470588235294,0.36537530508542393,0.48,0.29167881792553707,0.2730449509781892,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.1,HYB-RDN-FF(α=0.7),hybrid,0.7,1.0,2777.0,0.055560701731503515,0.11491638540632187,0.993006993006993,0.000800362147927447,0.11428571428571428,0.1092436974789916,0.29323922989787665,0.56,0.3769414575866189,0.2908882823935497,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RN,baseline,,0.0,4165.0,0.36161577412920054,0.5173820981552222,0.9790209790209791,0.00472231247424959,0.14107142857142857,0.13970588235294118,0.37277486435697793,0.06,0.14814814814814814,0.3027157208010164,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RN,baseline,,1.0,4165.0,0.3491910710628712,0.5101872524713382,0.9790209790209791,0.0025510305685552126,0.11904761904761904,0.11764705882352941,0.3674820738522272,0.12,0.14049382716049383,0.30062454577862363,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RPN,baseline,,0.0,4165.0,0.13402903811252265,0.17934248048459567,0.9790209790209791,0.0008586684147728896,0.10892857142857143,0.13157894736842105,0.18065125942346688,0.46,0.3077160493827161,0.27579177707067176,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RPN,baseline,,1.0,4165.0,0.14341221128556536,0.1931499130406671,0.9790209790209791,0.0008360825769279101,0.11607142857142858,0.15441176470588236,0.1896305227168289,0.36,0.2955840455840456,0.27023521638914727,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RDN,baseline,,0.0,4165.0,0.014541713678900892,0.06268224992291516,0.9790209790209791,0.001407237696965713,0.14285714285714285,0.09558823529411764,0.3457614662717806,0.4,0.21296296296296297,0.2505357764117517,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RDN,baseline,,1.0,4165.0,0.020961314959322574,0.07627317638041431,0.9790209790209791,0.001059368928505,0.12380952380952381,0.08823529411764706,0.3275740400589476,0.48,0.25246913580246916,0.2610447592308677,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RW,baseline,,0.0,4165.0,0.059700504143235356,0.07387645891108652,1.0,0.0024744255867747977,0.17443609022556392,0.17337461300309598,0.2829871595739484,0.42,0.33076419063383683,0.2797348268975047,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RW,baseline,,1.0,4165.0,0.02459470120259566,0.06280833714679435,1.0,0.0013427929113332127,0.17714285714285713,0.17176470588235293,0.17121052237963963,0.5,0.31962962962962965,0.26983261625502253,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RJ,baseline,,0.0,4165.0,0.13013309780416693,0.19552298751816466,0.9790209790209791,0.0006040892361154349,0.13333333333333333,0.09558823529411764,0.1367014504757611,0.44,0.3159656831973216,0.2696522062088844,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,RJ,baseline,,1.0,4165.0,0.14223035477085655,0.21142988148425035,0.9790209790209791,0.0004328676140804566,0.09523809523809523,0.09215686274509804,0.1335901015069334,0.4,0.32222222222222224,0.2640357071780573,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,FF,baseline,,0.0,4165.0,0.06164938140219922,0.05691443849258315,1.0,0.0004769631834193877,0.10833333333333334,0.08021390374331551,0.23929577592650308,0.46,0.36132644272179154,0.2631344709781273,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,FF,baseline,,1.0,4165.0,0.060143377839435574,0.04686673286937293,1.0,0.0017180386536599368,0.09565217391304348,0.11484593837535013,0.2193929642436736,0.48,0.35623026126902096,0.26387216524039514,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.3),hybrid,0.3,0.0,4165.0,0.12324109367282776,0.24426809437624442,0.9790209790209791,0.0021885345070988826,0.13333333333333333,0.12745098039215685,0.12329914876165325,0.32,0.2931182007089598,0.2606578183081393,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.3),hybrid,0.3,1.0,4165.0,0.08497408802161999,0.1742981248741624,0.9790209790209791,0.0008803883527815914,0.09523809523809523,0.10980392156862745,0.11269598002410741,0.44,0.2517636684303351,0.24985280505896756,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.5),hybrid,0.5,0.0,4165.0,0.16127527003855346,0.30220364820017054,0.9790209790209791,0.002674524544458823,0.13333333333333333,0.08823529411764706,0.1689596495090374,0.26,0.22654320987654322,0.2580273231823026,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.5),hybrid,0.5,1.0,4165.0,0.13178522110181679,0.23638136845708813,0.9790209790209791,0.0006325792273321751,0.11428571428571428,0.12184873949579832,0.15684448788517924,0.42,0.25617283950617287,0.2685524365533423,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.7),hybrid,0.7,0.0,4165.0,0.24161793372319684,0.3770255972445231,0.9790209790209791,0.00394334574307198,0.17142857142857143,0.11960784313725491,0.21853816325798803,0.08,0.18,0.2634647148395095,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-RW(α=0.7),hybrid,0.7,1.0,4165.0,0.21066836794475563,0.3217685767253545,0.9790209790209791,0.0009195195394537947,0.14285714285714285,0.13865546218487396,0.21027938755455355,0.38,0.18484904045960152,0.28544649736519057,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-FF(α=0.3),hybrid,0.3,0.0,4165.0,0.05317172781766677,0.053652243538528877,0.9790209790209791,0.0006816989373947813,0.10714285714285714,0.1021671826625387,0.1820837775023656,0.42,0.3711792252022137,0.252122187980505,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-FF(α=0.3),hybrid,0.3,1.0,4165.0,0.032986153909363575,0.033874188576401676,0.9790209790209791,0.0009984161700745675,0.16428571428571428,0.17058823529411765,0.24045310132692266,0.4,0.33176100628930816,0.2615519772080979,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-FF(α=0.5),hybrid,0.5,0.0,4165.0,0.12618718568851006,0.17386645551968027,0.9790209790209791,0.002127056190028398,0.09411764705882353,0.08823529411764706,0.18989352839690632,0.5,0.3691604938271605,0.28028984886885944,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cit-HepTh,0.15,HYB-RN-FF(α=0.5),hybrid,0.5,1.0,4165.0,0.02674073503054597,0.06852349086815968,0.9790209790209791,0.0010091777394342083,0.10535714285714286,0.11764705882352941,0.1886066766696678,0.44,0.3679549114331723,0.2549844636047368,scale_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
